MOVIE,member_no,DEPARTMENT.y,gender,gender_count
The Secret Life of Pets_(2016),31,Production Management_,Men,3
The Secret Life of Pets_(2016),31,Production Management_,Women,5
The Secret Life of Pets_(2016),31,Sound Department_,Men,29
The Secret Life of Pets_(2016),31,Sound Department_,Other,1
The Secret Life of Pets_(2016),31,Sound Department_,Women,2
The Secret Life of Pets_(2016),31,Thanks_,Other,1
The Secret Life of Pets_(2016),31,Thanks_,Women,2
The Secret Life of Pets_(2016),31,Visual Effects by_,Men,36
The Secret Life of Pets_(2016),31,Visual Effects by_,Other,5
The Secret Life of Pets_(2016),31,Visual Effects by_,Women,10
The Secret Life of Pets_(2016),31,Writing Credits _,Men,2
The Secret Life of Pets_(2016),31,Writing Credits _,Other,1
The Secret Life of Pets_(2016),1,Animation Department_,Men,58
The Secret Life of Pets_(2016),1,Animation Department_,Other,11
The Secret Life of Pets_(2016),1,Animation Department_,Women,14
The Secret Life of Pets_(2016),1,Art Department_,Men,28
The Secret Life of Pets_(2016),1,Art Department_,Other,1
The Secret Life of Pets_(2016),1,Art Department_,Women,2
The Secret Life of Pets_(2016),1,Art Direction by_,Men,1
The Secret Life of Pets_(2016),1,Casting Department_,Men,1
The Secret Life of Pets_(2016),1,Casting Department_,Women,1
The Secret Life of Pets_(2016),1,Directed by_,Men,1
The Secret Life of Pets_(2016),1,Directed by_,Other,1
The Secret Life of Pets_(2016),1,Editorial Department_,Men,8
The Secret Life of Pets_(2016),1,Editorial Department_,Other,1
The Secret Life of Pets_(2016),1,Editorial Department_,Women,6
The Secret Life of Pets_(2016),1,Film Editing by_,Men,1
The Secret Life of Pets_(2016),1,Music by_,Men,1
The Secret Life of Pets_(2016),1,Music Department_,Men,42
The Secret Life of Pets_(2016),1,Music Department_,Other,1
The Secret Life of Pets_(2016),1,Music Department_,Women,7
The Secret Life of Pets_(2016),1,Other crew_,Men,16
The Secret Life of Pets_(2016),1,Other crew_,Other,2
The Secret Life of Pets_(2016),1,Other crew_,Women,12
The Secret Life of Pets_(2016),1,Produced by_,Men,3
The Secret Life of Pets_(2016),1,Produced by_,Women,1
The Secret Life of Pets_(2016),1,Production Design by_,Men,1
The Secret Life of Pets_(2016),1,Production Management_,Men,3
The Secret Life of Pets_(2016),1,Production Management_,Women,5
The Secret Life of Pets_(2016),1,Sound Department_,Men,29
The Secret Life of Pets_(2016),1,Sound Department_,Other,1
The Secret Life of Pets_(2016),1,Sound Department_,Women,2
The Secret Life of Pets_(2016),1,Thanks_,Other,1
The Secret Life of Pets_(2016),1,Thanks_,Women,2
The Secret Life of Pets_(2016),1,Visual Effects by_,Men,36
The Secret Life of Pets_(2016),1,Visual Effects by_,Other,5
The Secret Life of Pets_(2016),1,Visual Effects by_,Women,10
The Secret Life of Pets_(2016),1,Writing Credits _,Men,2
The Secret Life of Pets_(2016),1,Writing Credits _,Other,1
The Secret Life of Pets_(2016),2,Animation Department_,Men,58
The Secret Life of Pets_(2016),2,Animation Department_,Other,11
The Secret Life of Pets_(2016),2,Animation Department_,Women,14
The Secret Life of Pets_(2016),2,Art Department_,Men,28
The Secret Life of Pets_(2016),2,Art Department_,Other,1
The Secret Life of Pets_(2016),2,Art Department_,Women,2
The Secret Life of Pets_(2016),2,Art Direction by_,Men,1
The Secret Life of Pets_(2016),2,Casting Department_,Men,1
The Secret Life of Pets_(2016),2,Casting Department_,Women,1
The Secret Life of Pets_(2016),2,Directed by_,Men,1
The Secret Life of Pets_(2016),2,Directed by_,Other,1
The Secret Life of Pets_(2016),2,Editorial Department_,Men,8
The Secret Life of Pets_(2016),2,Editorial Department_,Other,1
The Secret Life of Pets_(2016),2,Editorial Department_,Women,6
The Secret Life of Pets_(2016),2,Film Editing by_,Men,1
The Secret Life of Pets_(2016),2,Music by_,Men,1
The Secret Life of Pets_(2016),2,Music Department_,Men,42
The Secret Life of Pets_(2016),2,Music Department_,Other,1
The Secret Life of Pets_(2016),2,Music Department_,Women,7
The Secret Life of Pets_(2016),2,Other crew_,Men,16
The Secret Life of Pets_(2016),2,Other crew_,Other,2
The Secret Life of Pets_(2016),2,Other crew_,Women,12
The Secret Life of Pets_(2016),2,Produced by_,Men,3
The Secret Life of Pets_(2016),2,Produced by_,Women,1
The Secret Life of Pets_(2016),2,Production Design by_,Men,1
The Secret Life of Pets_(2016),2,Production Management_,Men,3
The Secret Life of Pets_(2016),2,Production Management_,Women,5
The Secret Life of Pets_(2016),2,Sound Department_,Men,29
The Secret Life of Pets_(2016),2,Sound Department_,Other,1
The Secret Life of Pets_(2016),2,Sound Department_,Women,2
The Secret Life of Pets_(2016),2,Thanks_,Other,1
The Secret Life of Pets_(2016),2,Thanks_,Women,2
The Secret Life of Pets_(2016),2,Visual Effects by_,Men,36
The Secret Life of Pets_(2016),2,Visual Effects by_,Other,5
The Secret Life of Pets_(2016),2,Visual Effects by_,Women,10
The Secret Life of Pets_(2016),2,Writing Credits _,Men,2
The Secret Life of Pets_(2016),2,Writing Credits _,Other,1
The Secret Life of Pets_(2016),15,Animation Department_,Men,58
The Secret Life of Pets_(2016),15,Animation Department_,Other,11
The Secret Life of Pets_(2016),15,Animation Department_,Women,14
The Secret Life of Pets_(2016),15,Art Department_,Men,28
The Secret Life of Pets_(2016),15,Art Department_,Other,1
The Secret Life of Pets_(2016),15,Art Department_,Women,2
The Secret Life of Pets_(2016),15,Art Direction by_,Men,1
The Secret Life of Pets_(2016),15,Casting Department_,Men,1
The Secret Life of Pets_(2016),15,Casting Department_,Women,1
The Secret Life of Pets_(2016),15,Directed by_,Men,1
The Secret Life of Pets_(2016),15,Directed by_,Other,1
The Secret Life of Pets_(2016),15,Editorial Department_,Men,8
The Secret Life of Pets_(2016),15,Editorial Department_,Other,1
The Secret Life of Pets_(2016),15,Editorial Department_,Women,6
The Secret Life of Pets_(2016),15,Film Editing by_,Men,1
The Secret Life of Pets_(2016),15,Music by_,Men,1
The Secret Life of Pets_(2016),15,Music Department_,Men,42
The Secret Life of Pets_(2016),15,Music Department_,Other,1
The Secret Life of Pets_(2016),15,Music Department_,Women,7
The Secret Life of Pets_(2016),15,Other crew_,Men,16
The Secret Life of Pets_(2016),15,Other crew_,Other,2
The Secret Life of Pets_(2016),15,Other crew_,Women,12
The Secret Life of Pets_(2016),15,Produced by_,Men,3
The Secret Life of Pets_(2016),15,Produced by_,Women,1
The Secret Life of Pets_(2016),15,Production Design by_,Men,1
The Secret Life of Pets_(2016),15,Production Management_,Men,3
The Secret Life of Pets_(2016),15,Production Management_,Women,5
The Secret Life of Pets_(2016),15,Sound Department_,Men,29
The Secret Life of Pets_(2016),15,Sound Department_,Other,1
The Secret Life of Pets_(2016),15,Sound Department_,Women,2
The Secret Life of Pets_(2016),15,Thanks_,Other,1
The Secret Life of Pets_(2016),15,Thanks_,Women,2
The Secret Life of Pets_(2016),15,Visual Effects by_,Men,36
The Secret Life of Pets_(2016),15,Visual Effects by_,Other,5
The Secret Life of Pets_(2016),15,Visual Effects by_,Women,10
The Secret Life of Pets_(2016),15,Writing Credits _,Men,2
The Secret Life of Pets_(2016),15,Writing Credits _,Other,1
The Secret Life of Pets_(2016),50,Animation Department_,Men,58
The Secret Life of Pets_(2016),50,Animation Department_,Other,11
The Secret Life of Pets_(2016),50,Animation Department_,Women,14
The Secret Life of Pets_(2016),50,Art Department_,Men,28
The Secret Life of Pets_(2016),50,Art Department_,Other,1
The Secret Life of Pets_(2016),50,Art Department_,Women,2
The Secret Life of Pets_(2016),50,Art Direction by_,Men,1
The Secret Life of Pets_(2016),50,Casting Department_,Men,1
The Secret Life of Pets_(2016),50,Casting Department_,Women,1
The Secret Life of Pets_(2016),50,Directed by_,Men,1
The Secret Life of Pets_(2016),50,Directed by_,Other,1
The Secret Life of Pets_(2016),50,Editorial Department_,Men,8
The Secret Life of Pets_(2016),50,Editorial Department_,Other,1
The Secret Life of Pets_(2016),50,Editorial Department_,Women,6
The Secret Life of Pets_(2016),50,Film Editing by_,Men,1
The Secret Life of Pets_(2016),50,Music by_,Men,1
The Secret Life of Pets_(2016),50,Music Department_,Men,42
The Secret Life of Pets_(2016),50,Music Department_,Other,1
The Secret Life of Pets_(2016),50,Music Department_,Women,7
The Secret Life of Pets_(2016),50,Other crew_,Men,16
The Secret Life of Pets_(2016),50,Other crew_,Other,2
The Secret Life of Pets_(2016),50,Other crew_,Women,12
The Secret Life of Pets_(2016),50,Produced by_,Men,3
The Secret Life of Pets_(2016),50,Produced by_,Women,1
The Secret Life of Pets_(2016),50,Production Design by_,Men,1
The Secret Life of Pets_(2016),50,Production Management_,Men,3
The Secret Life of Pets_(2016),50,Production Management_,Women,5
The Secret Life of Pets_(2016),50,Sound Department_,Men,29
The Secret Life of Pets_(2016),50,Sound Department_,Other,1
The Secret Life of Pets_(2016),50,Sound Department_,Women,2
The Secret Life of Pets_(2016),50,Thanks_,Other,1
The Secret Life of Pets_(2016),50,Thanks_,Women,2
The Secret Life of Pets_(2016),50,Visual Effects by_,Men,36
The Secret Life of Pets_(2016),50,Visual Effects by_,Other,5
The Secret Life of Pets_(2016),50,Visual Effects by_,Women,10
The Secret Life of Pets_(2016),50,Writing Credits _,Men,2
The Secret Life of Pets_(2016),50,Writing Credits _,Other,1
The Secret Life of Pets_(2016),30,Animation Department_,Men,58
The Secret Life of Pets_(2016),30,Animation Department_,Other,11
The Secret Life of Pets_(2016),30,Animation Department_,Women,14
The Secret Life of Pets_(2016),30,Art Department_,Men,28
The Secret Life of Pets_(2016),30,Art Department_,Other,1
The Secret Life of Pets_(2016),30,Art Department_,Women,2
The Secret Life of Pets_(2016),30,Art Direction by_,Men,1
The Secret Life of Pets_(2016),30,Casting Department_,Men,1
The Secret Life of Pets_(2016),30,Casting Department_,Women,1
The Secret Life of Pets_(2016),30,Directed by_,Men,1
The Secret Life of Pets_(2016),30,Directed by_,Other,1
The Secret Life of Pets_(2016),30,Editorial Department_,Men,8
The Secret Life of Pets_(2016),30,Editorial Department_,Other,1
The Secret Life of Pets_(2016),30,Editorial Department_,Women,6
The Secret Life of Pets_(2016),30,Film Editing by_,Men,1
The Secret Life of Pets_(2016),30,Music by_,Men,1
The Secret Life of Pets_(2016),30,Music Department_,Men,42
The Secret Life of Pets_(2016),30,Music Department_,Other,1
The Secret Life of Pets_(2016),30,Music Department_,Women,7
The Secret Life of Pets_(2016),30,Other crew_,Men,16
The Secret Life of Pets_(2016),30,Other crew_,Other,2
The Secret Life of Pets_(2016),30,Other crew_,Women,12
The Secret Life of Pets_(2016),30,Produced by_,Men,3
The Secret Life of Pets_(2016),30,Produced by_,Women,1
The Secret Life of Pets_(2016),30,Production Design by_,Men,1
The Secret Life of Pets_(2016),30,Production Management_,Men,3
The Secret Life of Pets_(2016),30,Production Management_,Women,5
The Secret Life of Pets_(2016),30,Sound Department_,Men,29
The Secret Life of Pets_(2016),30,Sound Department_,Other,1
The Secret Life of Pets_(2016),30,Sound Department_,Women,2
The Secret Life of Pets_(2016),30,Thanks_,Other,1
The Secret Life of Pets_(2016),30,Thanks_,Women,2
The Secret Life of Pets_(2016),30,Visual Effects by_,Men,36
The Secret Life of Pets_(2016),30,Visual Effects by_,Other,5
The Secret Life of Pets_(2016),30,Visual Effects by_,Women,10
The Secret Life of Pets_(2016),30,Writing Credits _,Men,2
The Secret Life of Pets_(2016),30,Writing Credits _,Other,1
The Secret Life of Pets_(2016),4,Animation Department_,Men,58
The Secret Life of Pets_(2016),4,Animation Department_,Other,11
The Secret Life of Pets_(2016),4,Animation Department_,Women,14
The Secret Life of Pets_(2016),4,Art Department_,Men,28
The Secret Life of Pets_(2016),4,Art Department_,Other,1
The Secret Life of Pets_(2016),4,Art Department_,Women,2
The Secret Life of Pets_(2016),4,Art Direction by_,Men,1
The Secret Life of Pets_(2016),4,Casting Department_,Men,1
The Secret Life of Pets_(2016),4,Casting Department_,Women,1
The Secret Life of Pets_(2016),4,Directed by_,Men,1
The Secret Life of Pets_(2016),4,Directed by_,Other,1
The Secret Life of Pets_(2016),4,Editorial Department_,Men,8
The Secret Life of Pets_(2016),4,Editorial Department_,Other,1
The Secret Life of Pets_(2016),4,Editorial Department_,Women,6
The Secret Life of Pets_(2016),4,Film Editing by_,Men,1
The Secret Life of Pets_(2016),4,Music by_,Men,1
The Secret Life of Pets_(2016),4,Music Department_,Men,42
The Secret Life of Pets_(2016),4,Music Department_,Other,1
The Secret Life of Pets_(2016),4,Music Department_,Women,7
The Secret Life of Pets_(2016),4,Other crew_,Men,16
The Secret Life of Pets_(2016),4,Other crew_,Other,2
The Secret Life of Pets_(2016),4,Other crew_,Women,12
The Secret Life of Pets_(2016),4,Produced by_,Men,3
The Secret Life of Pets_(2016),4,Produced by_,Women,1
The Secret Life of Pets_(2016),4,Production Design by_,Men,1
The Secret Life of Pets_(2016),4,Production Management_,Men,3
The Secret Life of Pets_(2016),4,Production Management_,Women,5
The Secret Life of Pets_(2016),4,Sound Department_,Men,29
The Secret Life of Pets_(2016),4,Sound Department_,Other,1
The Secret Life of Pets_(2016),4,Sound Department_,Women,2
The Secret Life of Pets_(2016),4,Thanks_,Other,1
The Secret Life of Pets_(2016),4,Thanks_,Women,2
The Secret Life of Pets_(2016),4,Visual Effects by_,Men,36
The Secret Life of Pets_(2016),4,Visual Effects by_,Other,5
The Secret Life of Pets_(2016),4,Visual Effects by_,Women,10
The Secret Life of Pets_(2016),4,Writing Credits _,Men,2
The Secret Life of Pets_(2016),4,Writing Credits _,Other,1
The Secret Life of Pets_(2016),8,Animation Department_,Men,58
The Secret Life of Pets_(2016),8,Animation Department_,Other,11
The Secret Life of Pets_(2016),8,Animation Department_,Women,14
The Secret Life of Pets_(2016),8,Art Department_,Men,28
The Secret Life of Pets_(2016),8,Art Department_,Other,1
The Secret Life of Pets_(2016),8,Art Department_,Women,2
The Secret Life of Pets_(2016),8,Art Direction by_,Men,1
The Secret Life of Pets_(2016),8,Casting Department_,Men,1
The Secret Life of Pets_(2016),8,Casting Department_,Women,1
The Secret Life of Pets_(2016),8,Directed by_,Men,1
The Secret Life of Pets_(2016),8,Directed by_,Other,1
The Secret Life of Pets_(2016),8,Editorial Department_,Men,8
The Secret Life of Pets_(2016),8,Editorial Department_,Other,1
The Secret Life of Pets_(2016),8,Editorial Department_,Women,6
The Secret Life of Pets_(2016),8,Film Editing by_,Men,1
The Secret Life of Pets_(2016),8,Music by_,Men,1
The Secret Life of Pets_(2016),8,Music Department_,Men,42
The Secret Life of Pets_(2016),8,Music Department_,Other,1
The Secret Life of Pets_(2016),8,Music Department_,Women,7
The Secret Life of Pets_(2016),8,Other crew_,Men,16
The Secret Life of Pets_(2016),8,Other crew_,Other,2
The Secret Life of Pets_(2016),8,Other crew_,Women,12
The Secret Life of Pets_(2016),8,Produced by_,Men,3
The Secret Life of Pets_(2016),8,Produced by_,Women,1
The Secret Life of Pets_(2016),8,Production Design by_,Men,1
The Secret Life of Pets_(2016),8,Production Management_,Men,3
The Secret Life of Pets_(2016),8,Production Management_,Women,5
The Secret Life of Pets_(2016),8,Sound Department_,Men,29
The Secret Life of Pets_(2016),8,Sound Department_,Other,1
The Secret Life of Pets_(2016),8,Sound Department_,Women,2
The Secret Life of Pets_(2016),8,Thanks_,Other,1
The Secret Life of Pets_(2016),8,Thanks_,Women,2
The Secret Life of Pets_(2016),8,Visual Effects by_,Men,36
The Secret Life of Pets_(2016),8,Visual Effects by_,Other,5
The Secret Life of Pets_(2016),8,Visual Effects by_,Women,10
The Secret Life of Pets_(2016),8,Writing Credits _,Men,2
The Secret Life of Pets_(2016),8,Writing Credits _,Other,1
The Secret Life of Pets_(2016),32,Animation Department_,Men,58
The Secret Life of Pets_(2016),32,Animation Department_,Other,11
The Secret Life of Pets_(2016),32,Animation Department_,Women,14
The Secret Life of Pets_(2016),32,Art Department_,Men,28
The Secret Life of Pets_(2016),32,Art Department_,Other,1
The Secret Life of Pets_(2016),32,Art Department_,Women,2
The Secret Life of Pets_(2016),32,Art Direction by_,Men,1
The Secret Life of Pets_(2016),32,Casting Department_,Men,1
The Secret Life of Pets_(2016),32,Casting Department_,Women,1
The Secret Life of Pets_(2016),32,Directed by_,Men,1
The Secret Life of Pets_(2016),32,Directed by_,Other,1
The Secret Life of Pets_(2016),32,Editorial Department_,Men,8
The Secret Life of Pets_(2016),32,Editorial Department_,Other,1
The Secret Life of Pets_(2016),32,Editorial Department_,Women,6
The Secret Life of Pets_(2016),32,Film Editing by_,Men,1
The Secret Life of Pets_(2016),32,Music by_,Men,1
The Secret Life of Pets_(2016),32,Music Department_,Men,42
The Secret Life of Pets_(2016),32,Music Department_,Other,1
The Secret Life of Pets_(2016),32,Music Department_,Women,7
The Secret Life of Pets_(2016),32,Other crew_,Men,16
The Secret Life of Pets_(2016),32,Other crew_,Other,2
The Secret Life of Pets_(2016),32,Other crew_,Women,12
The Secret Life of Pets_(2016),32,Produced by_,Men,3
The Secret Life of Pets_(2016),32,Produced by_,Women,1
The Secret Life of Pets_(2016),32,Production Design by_,Men,1
The Secret Life of Pets_(2016),32,Production Management_,Men,3
The Secret Life of Pets_(2016),32,Production Management_,Women,5
